scene,frame,frame_idx,original_path,cleaned_path,ego_x,ego_y,ego_z,ego_yaw,num_points_original,num_points_cleaned,points_removed_pct,ground_z_min,ground_z_max,ground_z_mean,hag_min,hag_max,hag_mean,x_min,x_max,y_min,y_max,z_min,z_max,threshold_m,tile_size_m,Antenna_original,Antenna_cleaned,Cable_original,Cable_cleaned,Electric Pole_original,Electric Pole_cleaned,Wind Turbine_original,Wind Turbine_cleaned,noise_original,noise_cleaned
scene_5,frame_002,2,/content/hackathon/processed/scene_5/frame_002.npz,/content/hackathon/cleaned/scene_5/frame_002.npz,-173915.421875,-29723.875,19066.6640625,49.46566390991211,337770,79856,76.36,-28.53298568725586,87.29800415039062,-5.331387599402928,2.000004768371582,48.60776901245117,6.427237399323037,17.787595748901367,269.82623291015625,-157.97337341308594,138.11146545410156,-26.525487899780273,99.99932098388672,2.0,5.0,25184,24411,0,0,0,0,0,0,312586,55445
scene_5,frame_003,3,/content/hackathon/processed/scene_5/frame_003.npz,/content/hackathon/cleaned/scene_5/frame_003.npz,-169822.453125,-2599.910888671875,27592.8046875,-101.1981201171875,124689,17172,86.23,-118.84661865234375,-16.105510711669922,-52.026607733090465,2.000133514404297,87.32332706451416,15.52153161603822,100.0949478149414,278.34478759765625,-191.27822875976562,191.66151428222656,-116.013671875,36.28034591674805,2.0,5.0,6855,5874,0,0,0,0,0,0,117834,11298
scene_5,frame_004,4,/content/hackathon/processed/scene_5/frame_004.npz,/content/hackathon/cleaned/scene_5/frame_004.npz,-168351.546875,-36536.84375,18292.7265625,114.7121810913086,364092,105012,71.16,-33.630470275878906,64.92504119873047,-5.4523219973396575,2.000051498413086,69.88529586791992,6.244191803123579,23.36722183227539,284.0455322265625,-193.5335235595703,155.55569458007812,-31.62759780883789,114.16581726074219,2.0,5.0,8233,8127,0,0,0,0,0,0,355859,96885
scene_5,frame_005,5,/content/hackathon/processed/scene_5/frame_005.npz,/content/hackathon/cleaned/scene_5/frame_005.npz,-167663.453125,-28446.48046875,19664.814453125,173.0587921142578,362824,116981,67.76,-45.77269744873047,50.905704498291016,-10.026680111819351,2.0000219345092773,40.63760566711426,8.026523643848524,18.86518096923828,293.50592041015625,-196.6293487548828,118.78275299072266,-43.7162971496582,52.399532318115234,2.0,5.0,21013,20309,0,0,0,0,0,0,341811,96672
scene_5,frame_006,6,/content/hackathon/processed/scene_5/frame_006.npz,/content/hackathon/cleaned/scene_5/frame_006.npz,-166331.96875,-49491.99609375,13636.734375,-43.258724212646484,240758,114457,52.46,-46.56237030029297,10.104881286621094,-18.70573450765328,2.000059127807617,73.48417472839355,5.973151629356069,6.619137287139893,299.1566162109375,-193.53045654296875,196.71826171875,-43.88835525512695,46.536434173583984,2.0,5.0,1497,1359,0,0,0,0,0,0,239261,113098
scene_5,frame_007,7,/content/hackathon/processed/scene_5/frame_007.npz,/content/hackathon/cleaned/scene_5/frame_007.npz,-166314.890625,-29411.24609375,18722.822265625,108.63922119140625,353563,128143,63.76,-60.862388610839844,79.54182434082031,-6.5596273330820605,2.0000534057617188,46.963043212890625,3.948935083442611,-47.79812240600586,256.47052001953125,-133.93362426757812,296.2163391113281,-58.779441833496094,104.67125701904297,2.0,5.0,2713,2396,0,0,0,0,0,0,350850,125747
scene_5,frame_008,8,/content/hackathon/processed/scene_5/frame_008.npz,/content/hackathon/cleaned/scene_5/frame_008.npz,-162066.265625,-19684.169921875,19833.298828125,145.4833984375,441474,215290,51.23,-18.04026222229004,50.07234191894531,-2.1384166646148226,2.0000152587890625,17.52515411376953,3.746760810016356,9.312371253967285,198.84658813476562,-157.9966278076172,22.938865661621094,-16.039644241333008,56.935707092285156,2.0,5.0,1930,1500,0,0,0,0,0,0,439544,213790
scene_5,frame_009,9,/content/hackathon/processed/scene_5/frame_009.npz,/content/hackathon/cleaned/scene_5/frame_009.npz,-160489.53125,-37318.80859375,16285.4873046875,141.4477081298828,361591,126409,65.04,-25.31002426147461,106.66559600830078,-0.07292086275094972,2.0000030994415283,70.67097091674805,4.911494356299785,6.411293029785156,286.3660888671875,-187.5247802734375,187.64083862304688,-23.285350799560547,134.2222442626953,2.0,5.0,4811,4344,0,0,0,0,0,0,356780,122065
scene_5,frame_010,10,/content/hackathon/processed/scene_5/frame_010.npz,/content/hackathon/cleaned/scene_5/frame_010.npz,-159867.40625,-6020.8896484375,24915.25,73.2640609741211,221678,19880,91.03,-106.07584381103516,26.913930892944336,-28.299620493873647,2.0000343322753906,51.7440242767334,7.660306088924146,34.24577713012695,256.9350891113281,-109.0705337524414,201.83665466308594,-103.28534698486328,31.594133377075195,2.0,5.0,3309,3129,0,0,0,0,0,0,218369,16751
scene_5,frame_011,11,/content/hackathon/processed/scene_5/frame_011.npz,/content/hackathon/cleaned/scene_5/frame_011.npz,-158783.640625,-8883.056640625,24301.537109375,123.13841247558594,295871,28284,90.44,-74.96475982666016,33.322776794433594,-11.383480162802373,2.0000410079956055,52.393959045410156,17.879292530725877,-106.148681640625,236.94342041015625,-65.4810791015625,281.7284851074219,-71.01190948486328,37.76496505737305,2.0,5.0,23840,22425,0,0,0,0,4,0,272027,5859
scene_5,frame_012,12,/content/hackathon/processed/scene_5/frame_012.npz,/content/hackathon/cleaned/scene_5/frame_012.npz,-157854.296875,-18860.306640625,21215.130859375,-148.09197998046875,237520,95552,59.77,-77.01802062988281,52.23661422729492,-29.116862788023795,2.000041961669922,88.52166366577148,4.904442043563916,25.338293075561523,298.3013610839844,-200.5829315185547,168.36766052246094,-74.93321990966797,75.5255355834961,2.0,5.0,2904,2522,0,0,0,0,0,0,234616,93030
scene_5,frame_013,13,/content/hackathon/processed/scene_5/frame_013.npz,/content/hackathon/cleaned/scene_5/frame_013.npz,-156704.890625,4379.20654296875,24991.1328125,-108.02445220947266,190366,30340,84.06,-98.6959228515625,34.22819137573242,-23.61933038512401,2.0000839233398438,60.68234145641327,8.758512073388683,-61.677757263183594,252.83648681640625,-286.2382507324219,96.48168182373047,-96.54435729980469,59.55992889404297,2.0,5.0,24431,18706,0,0,0,0,17,0,165918,11634
scene_5,frame_014,14,/content/hackathon/processed/scene_5/frame_014.npz,/content/hackathon/cleaned/scene_5/frame_014.npz,-154544.796875,-26433.279296875,20186.134765625,-175.35910034179688,251239,102363,59.26,-116.24998474121094,64.77765655517578,-32.076605396394235,2.0000152587890625,87.62729263305664,5.5022856676468574,-288.4222412109375,299.471435546875,-235.2809600830078,166.54344177246094,-112.00289916992188,83.01595306396484,2.0,5.0,3577,3215,0,0,0,0,100,0,247562,99148
scene_5,frame_015,15,/content/hackathon/processed/scene_5/frame_015.npz,/content/hackathon/cleaned/scene_5/frame_015.npz,-151584.59375,-25102.4375,20458.623046875,149.05885314941406,307326,104099,66.13,-56.33561325073242,67.04911041259766,-15.57820053666034,2.0000038146972656,96.15699291229248,5.943421552721794,21.12962532043457,297.88995361328125,-205.06106567382812,194.9132537841797,-54.335235595703125,105.02120208740234,2.0,5.0,7625,7010,0,0,0,0,0,0,299701,97089
scene_5,frame_016,16,/content/hackathon/processed/scene_5/frame_016.npz,/content/hackathon/cleaned/scene_5/frame_016.npz,-150213.59375,1972.71826171875,19726.1953125,171.9780731201172,488452,214789,56.03,-10.828999519348145,74.21870422363281,1.3164753918992504,2.000019073486328,7.399725794792175,3.4393268000280672,16.607528686523438,135.7050018310547,-31.10853385925293,117.75757598876953,-8.8287935256958,74.17961883544922,2.0,5.0,99,57,0,0,0,0,0,0,488353,214732
scene_5,frame_017,17,/content/hackathon/processed/scene_5/frame_017.npz,/content/hackathon/cleaned/scene_5/frame_017.npz,-150090.609375,-43967.625,13996.7822265625,-87.26113891601562,229405,104114,54.62,-45.56972122192383,6.395425319671631,-36.273620045164044,2.000028610229492,72.30001449584961,7.620483747766728,36.45288848876953,294.8388671875,-203.59153747558594,197.7313690185547,-42.74953842163086,42.786434173583984,2.0,5.0,2787,2588,0,0,0,0,0,0,226618,101526
scene_5,frame_018,18,/content/hackathon/processed/scene_5/frame_018.npz,/content/hackathon/cleaned/scene_5/frame_018.npz,-147826.96875,-18077.68359375,17186.650390625,-158.20660400390625,406431,115440,71.6,-11.402115821838379,107.85063934326172,-0.6963754167784584,2.0000061988830566,43.766090393066406,3.7976146952360037,17.761638641357422,269.6041259765625,-41.03082275390625,143.99899291992188,-8.114175796508789,128.4691925048828,2.0,5.0,2286,2031,0,0,0,0,0,0,404145,113409
scene_5,frame_019,19,/content/hackathon/processed/scene_5/frame_019.npz,/content/hackathon/cleaned/scene_5/frame_019.npz,-146799.109375,4117.08544921875,19472.052734375,-144.01954650878906,371722,172391,53.62,-21.56354331970215,63.34884262084961,-6.4117941767413935,2.000010520219803,42.15933609008789,3.963482961562265,28.033597946166992,206.71348571777344,-66.16950988769531,80.77413940429688,-19.52838706970215,80.97018432617188,2.0,5.0,2874,2518,0,0,0,0,0,0,368848,169873
scene_5,frame_020,20,/content/hackathon/processed/scene_5/frame_020.npz,/content/hackathon/cleaned/scene_5/frame_020.npz,-146728.59375,-64249.35546875,12717.5947265625,-99.92105102539062,263654,100963,61.71,-43.56707000732422,14.844603538513184,-19.642220902100387,2.000067710876465,29.520885467529297,9.1448607899992,14.244168281555176,295.727783203125,-177.36802673339844,197.6826629638672,-39.25938034057617,17.307336807250977,2.0,5.0,24410,19684,201,104,0,0,0,0,239043,81175
scene_5,frame_021,21,/content/hackathon/processed/scene_5/frame_021.npz,/content/hackathon/cleaned/scene_5/frame_021.npz,-145212.78125,-68100.734375,12443.109375,161.7266387939453,298411,117270,60.7,-29.179031372070312,23.170913696289062,-15.705238448484751,2.0000953674316406,19.990726470947266,8.216056255915433,18.606721878051758,298.4820556640625,-202.79830932617188,196.1647186279297,-25.58083152770996,29.716615676879883,2.0,5.0,28184,22506,0,0,0,0,0,0,270227,94764
scene_5,frame_022,22,/content/hackathon/processed/scene_5/frame_022.npz,/content/hackathon/cleaned/scene_5/frame_022.npz,-144906.921875,-9572.8916015625,18462.869140625,-172.8773651123047,357042,148786,58.33,-33.8170051574707,98.59591674804688,-10.231254216663181,2.0000171661376953,44.80474090576172,4.0403712482032,27.306875228881836,276.601806640625,-111.07856750488281,143.91624450683594,-31.814624786376953,122.13141632080078,2.0,5.0,2545,2245,0,0,0,0,0,0,354497,146541
scene_5,frame_023,23,/content/hackathon/processed/scene_5/frame_023.npz,/content/hackathon/cleaned/scene_5/frame_023.npz,-141227.15625,-55292.6796875,14111.6396484375,-116.53945922851562,223850,80586,64.0,-45.58431625366211,5.877270221710205,-32.18010779778713,2.0000247955322266,57.68717956542969,7.4095049402176,43.191993713378906,297.34588623046875,-193.47325134277344,202.97509765625,-43.34870147705078,26.077356338500977,2.0,5.0,1261,1132,170,92,0,0,0,0,222419,79362
scene_5,frame_024,24,/content/hackathon/processed/scene_5/frame_024.npz,/content/hackathon/cleaned/scene_5/frame_024.npz,-130153.9765625,-53112.71484375,10860.701171875,19.477354049682617,234790,105027,55.27,-55.44710159301758,35.98328399658203,-22.289888271334387,2.000041961669922,71.68424224853516,8.444132988344052,23.599870681762695,295.8694763183594,-201.726318359375,200.402587890625,-48.785552978515625,59.79026412963867,2.0,5.0,0,0,0,0,0,0,7956,7326,226834,97701
scene_5,frame_025,25,/content/hackathon/processed/scene_5/frame_025.npz,/content/hackathon/cleaned/scene_5/frame_025.npz,-126293.8828125,-45479.953125,11328.5322265625,-153.96058654785156,286660,128718,55.1,-28.37946891784668,47.03947067260742,-18.036406507555654,2.0000362396240234,71.87120747566223,6.763636215727153,28.544708251953125,295.6330871582031,-153.28675842285156,197.83885192871094,-25.46293830871582,69.03141021728516,2.0,5.0,534,469,0,0,0,0,0,0,286126,128249
scene_5,frame_026,26,/content/hackathon/processed/scene_5/frame_026.npz,/content/hackathon/cleaned/scene_5/frame_026.npz,-121819.3828125,-73547.7109375,11382.3369140625,81.88943481445312,218688,88504,59.53,-62.562530517578125,61.28845977783203,-21.873352859142635,2.0000038146972656,166.1634407043457,6.894780955250024,16.414411544799805,297.16131591796875,-199.5587615966797,199.0128631591797,-60.36289596557617,123.11820220947266,2.0,5.0,0,0,0,0,0,0,2628,2418,216060,86086
scene_5,frame_027,27,/content/hackathon/processed/scene_5/frame_027.npz,/content/hackathon/cleaned/scene_5/frame_027.npz,-120103.6953125,-2729.706298828125,17494.3046875,-87.7276611328125,121338,52320,56.88,-113.22501373291016,39.57646942138672,-60.537836112286236,2.00006103515625,127.06781005859375,12.307669900209659,68.67809295654297,287.990478515625,-195.00082397460938,203.2940216064453,-111.13916778564453,62.28379821777344,2.0,5.0,0,0,0,0,0,0,8082,7227,113256,45093
scene_5,frame_028,28,/content/hackathon/processed/scene_5/frame_028.npz,/content/hackathon/cleaned/scene_5/frame_028.npz,-120011.109375,-8753.9951171875,13520.927734375,-86.93125915527344,215767,116805,45.87,-76.00952911376953,52.83968734741211,-37.55526451183026,2.0000038146972656,93.70858001708984,12.210774630855184,38.312198638916016,295.20843505859375,-205.25674438476562,203.1351318359375,-73.35026550292969,55.4185791015625,2.0,5.0,0,0,0,0,0,0,16458,13777,199309,103028
scene_5,frame_029,29,/content/hackathon/processed/scene_5/frame_029.npz,/content/hackathon/cleaned/scene_5/frame_029.npz,-115650.8515625,-15690.794921875,10151.048828125,-136.7091064453125,327308,157279,51.95,-23.288652420043945,51.406272888183594,-8.774851917462891,2.000025749206543,30.602972507476807,7.858428822779457,13.675761222839355,284.3687744140625,-196.09349060058594,127.33829498291016,-18.874197006225586,55.40760040283203,2.0,5.0,0,0,0,0,0,0,17405,13990,309903,143289
scene_5,frame_030,30,/content/hackathon/processed/scene_5/frame_030.npz,/content/hackathon/cleaned/scene_5/frame_030.npz,-115316.890625,-37398.421875,10000.0,102.8340072631836,297956,164555,44.77,-43.04490280151367,60.82044219970703,-16.214895582904887,2.000020980834961,88.71089148521423,7.3618512549479265,30.64046859741211,298.5601501464844,-194.35470581054688,198.00514221191406,-36.33248519897461,86.79324340820312,2.0,5.0,0,0,0,0,0,0,4652,4359,293304,160196
scene_5,frame_031,31,/content/hackathon/processed/scene_5/frame_031.npz,/content/hackathon/cleaned/scene_5/frame_031.npz,-113492.0546875,-22396.783203125,10100.396484375,152.2795867919922,367559,203645,44.6,-21.939455032348633,81.58597564697266,-5.137573083028508,2.000002384185791,33.49954628944397,7.100318899293221,14.853120803833008,274.00018310546875,-192.89675903320312,175.76205444335938,-19.020326614379883,82.73114776611328,2.0,5.0,0,0,0,0,0,0,9177,8123,358382,195522
scene_5,frame_032,32,/content/hackathon/processed/scene_5/frame_032.npz,/content/hackathon/cleaned/scene_5/frame_032.npz,-111477.1328125,-33459.37109375,10000.0,25.60008430480957,234090,85938,63.29,-49.33858871459961,77.65177917480469,-28.03653177363161,2.000171661376953,85.56427383422852,7.739663099841692,40.50653839111328,292.7046203613281,-204.7984161376953,197.38047790527344,-45.97132873535156,80.64639282226562,2.0,5.0,0,0,0,0,0,0,1955,1499,232135,84439
scene_5,frame_033,33,/content/hackathon/processed/scene_5/frame_033.npz,/content/hackathon/cleaned/scene_5/frame_033.npz,-104362.625,-14365.2177734375,10000.0,-20.26628875732422,209568,61777,70.52,-52.38410186767578,50.0390739440918,-39.23770801030406,2.0001792907714844,137.12490844726562,13.161923833361508,51.44623565673828,297.8053283691406,-204.41403198242188,203.80657958984375,-50.28941345214844,90.21195220947266,2.0,5.0,0,0,0,0,0,0,4021,3723,205547,58054
scene_5,frame_034,34,/content/hackathon/processed/scene_5/frame_034.npz,/content/hackathon/cleaned/scene_5/frame_034.npz,-102453.484375,-11843.5986328125,10000.0,-29.41642951965332,215462,59494,72.39,-52.37262725830078,69.74967193603516,-40.69934113193213,2.000072479248047,131.70234298706055,12.797241548092865,55.521419525146484,297.6031188964844,-205.57955932617188,196.7764434814453,-50.21636199951172,88.05549621582031,2.0,5.0,0,0,0,0,0,0,3987,3649,211475,55845
scene_5,frame_035,35,/content/hackathon/processed/scene_5/frame_035.npz,/content/hackathon/cleaned/scene_5/frame_035.npz,-101909.953125,-10294.5478515625,10000.0,-152.9039764404297,289719,145534,49.77,-60.11442565917969,84.91080474853516,-18.50721160278196,2.000011444091797,117.2425537109375,8.123952719559487,-271.33355712890625,296.1899719238281,-280.9072265625,157.92068481445312,-57.90705490112305,93.95989227294922,2.0,5.0,0,0,0,0,0,0,3653,3293,286066,142241
scene_5,frame_036,36,/content/hackathon/processed/scene_5/frame_036.npz,/content/hackathon/cleaned/scene_5/frame_036.npz,-94111.3359375,-34924.82421875,10000.0,148.2844696044922,255845,127057,50.34,-44.04170227050781,74.41510009765625,-22.573306639627024,2.0000152587890625,62.147308349609375,6.268736477752484,25.475025177001953,299.14306640625,-196.52719116210938,203.30763244628906,-41.807594299316406,78.2642593383789,2.0,5.0,0,0,0,0,0,0,605,534,255240,126523
scene_5,frame_037,37,/content/hackathon/processed/scene_5/frame_037.npz,/content/hackathon/cleaned/scene_5/frame_037.npz,-92264.921875,-49685.12109375,10530.306640625,178.32591247558594,240324,89397,62.8,-52.39361572265625,76.59848022460938,-30.42849714978117,2.0000438690185547,149.44675064086914,9.495861229466334,43.73690414428711,299.4371337890625,-204.18653869628906,201.42816162109375,-48.36468505859375,119.67294311523438,2.0,5.0,0,0,0,0,0,0,3557,3367,236767,86030
scene_5,frame_038,38,/content/hackathon/processed/scene_5/frame_038.npz,/content/hackathon/cleaned/scene_5/frame_038.npz,-81015.796875,-16013.818359375,10000.0,-133.1706085205078,254164,77661,69.44,-47.52033615112305,-1.526399850845337,-37.887532530373726,2.0000343322753906,65.46520233154297,14.232915211099193,64.89114379882812,292.5749816894531,-199.44677734375,204.21731567382812,-45.4299430847168,33.10141372680664,2.0,5.0,0,0,0,0,0,0,22688,20207,231476,57454
